Unit ID,Institution,Year,Major Number,Degree Group,Award Level,CIP Code,CIP Title,Total Completions
174066,University of Minnesota-Twin Cities,2024,First major,Graduate,Doctor's degree - research/scholarship,13,Education,50
174066,University of Minnesota-Twin Cities,2024,First major,Graduate,Doctor's degree - research/scholarship,14,Engineering,134
174066,University of Minnesota-Twin Cities,2024,First major,Graduate,Doctor's degree - research/scholarship,16,"Foreign Languages, Literatures, and Linguistics",12
174066,University of Minnesota-Twin Cities,2024,First major,Graduate,Doctor's degree - research/scholarship,19,Family and Consumer Sciences/Human Sciences,5
174066,University of Minnesota-Twin Cities,2024,First major,Graduate,Doctor's degree - research/scholarship,22,Legal Professions and Studies,1
174066,University of Minnesota-Twin Cities,2024,First major,Graduate,Doctor's degree - research/scholarship,23,English Language and Literature/Letters,8
174066,University of Minnesota-Twin Cities,2024,First major,Graduate,Doctor's degree - research/scholarship,26,Biological and Biomedical Sciences,142
174066,University of Minnesota-Twin Cities,2024,First major,Graduate,Doctor's degree - research/scholarship,27,Mathematics and Statistics,20
174066,University of Minnesota-Twin Cities,2024,First major,Graduate,Doctor's degree - research/scholarship,30,Multi/Interdisciplinary Studies,11
174066,University of Minnesota-Twin Cities,2024,First major,Graduate,Doctor's degree - research/scholarship,38,Philosophy and Religious Studies,2
174066,University of Minnesota-Twin Cities,2024,First major,Graduate,Doctor's degree - research/scholarship,40,Physical Sciences,64
174066,University of Minnesota-Twin Cities,2024,First major,Graduate,Doctor's degree - research/scholarship,42,Psychology,39
174066,University of Minnesota-Twin Cities,2024,First major,Graduate,Doctor's degree - research/scholarship,44,Public Administration and Social Service Professions,8
174066,University of Minnesota-Twin Cities,2024,First major,Graduate,Doctor's degree - research/scholarship,45,Social Sciences,56
174066,University of Minnesota-Twin Cities,2024,First major,Graduate,Doctor's degree - research/scholarship,50,Visual and Performing Arts,34
174066,University of Minnesota-Twin Cities,2024,First major,Graduate,Doctor's degree - research/scholarship,51,Health Professions and Related Programs,55
174066,University of Minnesota-Twin Cities,2024,First major,Graduate,Doctor's degree - research/scholarship,52,"Business, Management, Marketing, and Related Support Services",19
174066,University of Minnesota-Twin Cities,2024,First major,Graduate,Doctor's degree - research/scholarship,54,History,5
174066,University of Minnesota-Twin Cities,2024,First major,Graduate,Master's degree,01,Agricultural/Animal/Plant/Veterinary Science and Related Fields,29
174066,University of Minnesota-Twin Cities,2024,First major,Graduate,Master's degree,03,Natural Resources and Conservation,19
174066,University of Minnesota-Twin Cities,2024,First major,Graduate,Master's degree,04,Architecture and Related Services,75
174066,University of Minnesota-Twin Cities,2024,First major,Graduate,Master's degree,05,"Area, Ethnic, Cultural, Gender, and Group Studies",8
174066,University of Minnesota-Twin Cities,2024,First major,Graduate,Master's degree,09,"Communication, Journalism, and Related Programs",14
174066,University of Minnesota-Twin Cities,2024,First major,Graduate,Master's degree,11,Computer and Information Sciences and Support Services,97
174066,University of Minnesota-Twin Cities,2024,First major,Graduate,Master's degree,13,Education,256
174066,University of Minnesota-Twin Cities,2024,First major,Graduate,Master's degree,14,Engineering,276
174066,University of Minnesota-Twin Cities,2024,First major,Graduate,Master's degree,15,Engineering/Engineering-related Technologies/Technicians,38
174066,University of Minnesota-Twin Cities,2024,First major,Graduate,Master's degree,16,"Foreign Languages, Literatures, and Linguistics",11
174066,University of Minnesota-Twin Cities,2024,First major,Graduate,Master's degree,19,Family and Consumer Sciences/Human Sciences,3
174066,University of Minnesota-Twin Cities,2024,First major,Graduate,Master's degree,22,Legal Professions and Studies,30
174066,University of Minnesota-Twin Cities,2024,First major,Graduate,Master's degree,23,English Language and Literature/Letters,12
174066,University of Minnesota-Twin Cities,2024,First major,Graduate,Master's degree,26,Biological and Biomedical Sciences,160
174066,University of Minnesota-Twin Cities,2024,First major,Graduate,Master's degree,27,Mathematics and Statistics,105
174066,University of Minnesota-Twin Cities,2024,First major,Graduate,Master's degree,30,Multi/Interdisciplinary Studies,161
174066,University of Minnesota-Twin Cities,2024,First major,Graduate,Master's degree,31,"Parks, Recreation, Leisure, Fitness, and Kinesiology",50
174066,University of Minnesota-Twin Cities,2024,First major,Graduate,Master's degree,38,Philosophy and Religious Studies,3
174066,University of Minnesota-Twin Cities,2024,First major,Graduate,Master's degree,40,Physical Sciences,64
174066,University of Minnesota-Twin Cities,2024,First major,Graduate,Master's degree,41,Science Technologies/Technicians,16
174066,University of Minnesota-Twin Cities,2024,First major,Graduate,Master's degree,42,Psychology,115
174066,University of Minnesota-Twin Cities,2024,First major,Graduate,Master's degree,44,Public Administration and Social Service Professions,193
174066,University of Minnesota-Twin Cities,2024,First major,Graduate,Master's degree,45,Social Sciences,55
174066,University of Minnesota-Twin Cities,2024,First major,Graduate,Master's degree,50,Visual and Performing Arts,37
174066,University of Minnesota-Twin Cities,2024,First major,Graduate,Master's degree,51,Health Professions and Related Programs,431
174066,University of Minnesota-Twin Cities,2024,First major,Graduate,Master's degree,52,"Business, Management, Marketing, and Related Support Services",458
174066,University of Minnesota-Twin Cities,2024,First major,Graduate,Master's degree,54,History,5
174066,University of Minnesota-Twin Cities,2024,First major,Graduate-Doctoral Professional/Other,Doctor's degree - professional practice,01,Agricultural/Animal/Plant/Veterinary Science and Related Fields,105
174066,University of Minnesota-Twin Cities,2024,First major,Graduate-Doctoral Professional/Other,Doctor's degree - professional practice,13,Education,0
174066,University of Minnesota-Twin Cities,2024,First major,Graduate-Doctoral Professional/Other,Doctor's degree - professional practice,22,Legal Professions and Studies,231
174066,University of Minnesota-Twin Cities,2024,First major,Graduate-Doctoral Professional/Other,Doctor's degree - professional practice,51,Health Professions and Related Programs,698
174066,University of Minnesota-Twin Cities,2024,First major,Graduate-Doctoral Professional/Other,Doctor's degree - professional practice,52,"Business, Management, Marketing, and Related Support Services",23
174066,University of Minnesota-Twin Cities,2024,Second major,Bachelors,Bachelor's degree,01,Agricultural/Animal/Plant/Veterinary Science and Related Fields,7
174066,University of Minnesota-Twin Cities,2024,Second major,Bachelors,Bachelor's degree,05,"Area, Ethnic, Cultural, Gender, and Group Studies",5
174066,University of Minnesota-Twin Cities,2024,Second major,Bachelors,Bachelor's degree,09,"Communication, Journalism, and Related Programs",16
174066,University of Minnesota-Twin Cities,2024,Second major,Bachelors,Bachelor's degree,11,Computer and Information Sciences and Support Services,29
174066,University of Minnesota-Twin Cities,2024,Second major,Bachelors,Bachelor's degree,13,Education,2
174066,University of Minnesota-Twin Cities,2024,Second major,Bachelors,Bachelor's degree,16,"Foreign Languages, Literatures, and Linguistics",28
174066,University of Minnesota-Twin Cities,2024,Second major,Bachelors,Bachelor's degree,19,Family and Consumer Sciences/Human Sciences,1
174066,University of Minnesota-Twin Cities,2024,Second major,Bachelors,Bachelor's degree,23,English Language and Literature/Letters,28
174066,University of Minnesota-Twin Cities,2024,Second major,Bachelors,Bachelor's degree,26,Biological and Biomedical Sciences,10
174066,University of Minnesota-Twin Cities,2024,Second major,Bachelors,Bachelor's degree,27,Mathematics and Statistics,14
174066,University of Minnesota-Twin Cities,2024,Second major,Bachelors,Bachelor's degree,30,Multi/Interdisciplinary Studies,302
174066,University of Minnesota-Twin Cities,2024,Second major,Bachelors,Bachelor's degree,38,Philosophy and Religious Studies,5
174066,University of Minnesota-Twin Cities,2024,Second major,Bachelors,Bachelor's degree,40,Physical Sciences,1
174066,University of Minnesota-Twin Cities,2024,Second major,Bachelors,Bachelor's degree,42,Psychology,22
174066,University of Minnesota-Twin Cities,2024,Second major,Bachelors,Bachelor's degree,45,Social Sciences,60
174066,University of Minnesota-Twin Cities,2024,Second major,Bachelors,Bachelor's degree,50,Visual and Performing Arts,19
174066,University of Minnesota-Twin Cities,2024,Second major,Bachelors,Bachelor's degree,51,Health Professions and Related Programs,2
174066,University of Minnesota-Twin Cities,2024,Second major,Bachelors,Bachelor's degree,52,"Business, Management, Marketing, and Related Support Services",133
174066,University of Minnesota-Twin Cities,2024,Second major,Bachelors,Bachelor's degree,54,History,18
181464,University of Nebraska-Lincoln,2024,First major,Bachelors,Bachelor's degree,01,Agricultural/Animal/Plant/Veterinary Science and Related Fields,350
181464,University of Nebraska-Lincoln,2024,First major,Bachelors,Bachelor's degree,03,Natural Resources and Conservation,90
181464,University of Nebraska-Lincoln,2024,First major,Bachelors,Bachelor's degree,04,Architecture and Related Services,109
181464,University of Nebraska-Lincoln,2024,First major,Bachelors,Bachelor's degree,05,"Area, Ethnic, Cultural, Gender, and Group Studies",7
181464,University of Nebraska-Lincoln,2024,First major,Bachelors,Bachelor's degree,09,"Communication, Journalism, and Related Programs",287
181464,University of Nebraska-Lincoln,2024,First major,Bachelors,Bachelor's degree,11,Computer and Information Sciences and Support Services,115
181464,University of Nebraska-Lincoln,2024,First major,Bachelors,Bachelor's degree,13,Education,248
181464,University of Nebraska-Lincoln,2024,First major,Bachelors,Bachelor's degree,14,Engineering,400
181464,University of Nebraska-Lincoln,2024,First major,Bachelors,Bachelor's degree,15,Engineering/Engineering-related Technologies/Technicians,63
181464,University of Nebraska-Lincoln,2024,First major,Bachelors,Bachelor's degree,16,"Foreign Languages, Literatures, and Linguistics",12
181464,University of Nebraska-Lincoln,2024,First major,Bachelors,Bachelor's degree,19,Family and Consumer Sciences/Human Sciences,319
181464,University of Nebraska-Lincoln,2024,First major,Bachelors,Bachelor's degree,22,Legal Professions and Studies,4
181464,University of Nebraska-Lincoln,2024,First major,Bachelors,Bachelor's degree,23,English Language and Literature/Letters,45
181464,University of Nebraska-Lincoln,2024,First major,Bachelors,Bachelor's degree,24,"Liberal Arts and Sciences, General Studies and Humanities",2
181464,University of Nebraska-Lincoln,2024,First major,Bachelors,Bachelor's degree,26,Biological and Biomedical Sciences,259
181464,University of Nebraska-Lincoln,2024,First major,Bachelors,Bachelor's degree,27,Mathematics and Statistics,38
